"SubjectId" "ActivityType" "Measurement" "MeanValue"
23 "SITTING" "fBodyGyroMeanX" -0.977149986617647
24 "SITTING" "fBodyGyroMeanX" -0.985676523823529
25 "SITTING" "fBodyGyroMeanX" -0.988002552461538
26 "SITTING" "fBodyGyroMeanX" -0.990144882307692
27 "SITTING" "fBodyGyroMeanX" -0.987207904714286
28 "SITTING" "fBodyGyroMeanX" -0.973724326388889
29 "SITTING" "fBodyGyroMeanX" -0.988393569
30 "SITTING" "fBodyGyroMeanX" -0.987034626451613
1 "STANDING" "fBodyGyroMeanX" -0.986386786037736
2 "STANDING" "fBodyGyroMeanX" -0.967037112037037
3 "STANDING" "fBodyGyroMeanX" -0.901282267540984
4 "STANDING" "fBodyGyroMeanX" -0.905464161964286
5 "STANDING" "fBodyGyroMeanX" -0.909661802321429
6 "STANDING" "fBodyGyroMeanX" -0.931612384385965
7 "STANDING" "fBodyGyroMeanX" -0.938121637735849
8 "STANDING" "fBodyGyroMeanX" -0.969677435925926
9 "STANDING" "fBodyGyroMeanX" -0.916974437555556
10 "STANDING" "fBodyGyroMeanX" -0.924005912954545
11 "STANDING" "fBodyGyroMeanX" -0.978301717234043
12 "STANDING" "fBodyGyroMeanX" -0.890292711147541
13 "STANDING" "fBodyGyroMeanX" -0.957154108421053
14 "STANDING" "fBodyGyroMeanX" -0.957111767
15 "STANDING" "fBodyGyroMeanX" -0.950380286226415
16 "STANDING" "fBodyGyroMeanX" -0.973157351666667
17 "STANDING" "fBodyGyroMeanX" -0.980696264102564
18 "STANDING" "fBodyGyroMeanX" -0.964428926438356
19 "STANDING" "fBodyGyroMeanX" -0.947865639178082
20 "STANDING" "fBodyGyroMeanX" -0.881019424794521
21 "STANDING" "fBodyGyroMeanX" -0.956989964269663
22 "STANDING" "fBodyGyroMeanX" -0.917018098571429
23 "STANDING" "fBodyGyroMeanX" -0.947510436323529
24 "STANDING" "fBodyGyroMeanX" -0.958540187246377
25 "STANDING" "fBodyGyroMeanX" -0.96807852527027
26 "STANDING" "fBodyGyroMeanX" -0.969364268513514
27 "STANDING" "fBodyGyroMeanX" -0.970149628875
28 "STANDING" "fBodyGyroMeanX" -0.880426103164557
29 "STANDING" "fBodyGyroMeanX" -0.974485449538462
30 "STANDING" "fBodyGyroMeanX" -0.915742855084746
1 "WALKING" "fBodyGyroMeanX" -0.339032197115789
2 "WALKING" "fBodyGyroMeanX" -0.429713536101695
3 "WALKING" "fBodyGyroMeanX" -0.437845763793103
4 "WALKING" "fBodyGyroMeanX" -0.373384540666667
5 "WALKING" "fBodyGyroMeanX" -0.372668749642857
6 "WALKING" "fBodyGyroMeanX" -0.239650710533333
7 "WALKING" "fBodyGyroMeanX" -0.318395104666667
8 "WALKING" "fBodyGyroMeanX" -0.102063053808333
9 "WALKING" "fBodyGyroMeanX" -0.383676120961538
10 "WALKING" "fBodyGyroMeanX" -0.277913780754717
11 "WALKING" "fBodyGyroMeanX" -0.514753307627119
12 "WALKING" "fBodyGyroMeanX" -0.4019759318
13 "WALKING" "fBodyGyroMeanX" -0.192856474047368
14 "WALKING" "fBodyGyroMeanX" -0.508595851864407
15 "WALKING" "fBodyGyroMeanX" -0.253399360296296
16 "WALKING" "fBodyGyroMeanX" -0.59574648627451
17 "WALKING" "fBodyGyroMeanX" -0.40771670852459
18 "WALKING" "fBodyGyroMeanX" -0.609673434464286
19 "WALKING" "fBodyGyroMeanX" 0.228142361865385
20 "WALKING" "fBodyGyroMeanX" -0.0936248686019608
21 "WALKING" "fBodyGyroMeanX" -0.246657382884615
22 "WALKING" "fBodyGyroMeanX" -0.144648652152174
23 "WALKING" "fBodyGyroMeanX" -0.337619203050847
24 "WALKING" "fBodyGyroMeanX" -0.468295081206897
25 "WALKING" "fBodyGyroMeanX" -0.411909719594595
26 "WALKING" "fBodyGyroMeanX" -0.368112905762712
27 "WALKING" "fBodyGyroMeanX" -0.498017935263158
28 "WALKING" "fBodyGyroMeanX" -0.374681071666667
29 "WALKING" "fBodyGyroMeanX" -0.431490048490566
30 "WALKING" "fBodyGyroMeanX" -0.374440300461538
1 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.352449631363265
2 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.145775970406383
3 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.129066574295918
4 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.240298893435556
5 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.295345101425532
6 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" 0.0633716052854167
7 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.33930147
8 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.130740445236842
9 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.325042890904762
10 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.214350280079211
11 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.318777012804348
12 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.178856167345652
13 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.319677124659574
14 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.295315541666667
15 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.22735956545
16 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.420844008625532
17 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.316412962967391
18 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.489232274509091
19 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" 0.474962448333333
20 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.0629572600911111
21 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.366748752888889
22 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.0954349339722222
23 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.214730713222222
24 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.272469211854545
25 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.217799723931034
26 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.12591815458
27 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.2966286115
28 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.0299969963043478
29 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.18941800145
30 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.263061628069355
1 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.492611667924528
2 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.331643577458333
3 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.378216681762712
4 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.3710689925
5 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.263615096246809
6 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.115065008156863
7 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.383889342745098
8 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.240260761682927
9 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.313941631326531
10 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.218524716912766
11 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.471782782222222
12 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.426360331538462
13 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.482113007636364
14 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.441048358648148
15 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.361096856875
16 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.53239971627451
17 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.416223018291667
18 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.59232371
19 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.194485509535
20 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.372684353921569
21 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.446974007021277
22 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.19545699252381
23 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.430239229235294
24 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.503188684915254
25 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.476144998846154
26 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.427686570727273
27 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.544369229411765
28 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.403636283921569
29 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.260519290404082
30 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.488039003123077
1 "LAYING" "fBodyGyroMeanY" -0.9521914948
2 "LAYING" "fBodyGyroMeanY" -0.983321635416667
3 "LAYING" "fBodyGyroMeanY" -0.978099682258065
4 "LAYING" "fBodyGyroMeanY" -0.972187839074074
5 "LAYING" "fBodyGyroMeanY" -0.978249645769231
6 "LAYING" "fBodyGyroMeanY" -0.941771544385965
7 "LAYING" "fBodyGyroMeanY" -0.957570207692308
8 "LAYING" "fBodyGyroMeanY" -0.957411160185185
9 "LAYING" "fBodyGyroMeanY" -0.9345796594
10 "LAYING" "fBodyGyroMeanY" -0.954670034482759
11 "LAYING" "fBodyGyroMeanY" -0.982640271929825
12 "LAYING" "fBodyGyroMeanY" -0.95256172
13 "LAYING" "fBodyGyroMeanY" -0.968689729193548
14 "LAYING" "fBodyGyroMeanY" -0.938087898235294
15 "LAYING" "fBodyGyroMeanY" -0.964310893611111
16 "LAYING" "fBodyGyroMeanY" -0.976092920571429
17 "LAYING" "fBodyGyroMeanY" -0.973669098591549
18 "LAYING" "fBodyGyroMeanY" -0.985611171384615
19 "LAYING" "fBodyGyroMeanY" -0.972061003493976
20 "LAYING" "fBodyGyroMeanY" -0.973120029558823
21 "LAYING" "fBodyGyroMeanY" -0.964968005222222
22 "LAYING" "fBodyGyroMeanY" -0.964698258611111
23 "LAYING" "fBodyGyroMeanY" -0.96846913625
24 "LAYING" "fBodyGyroMeanY" -0.966111980277778
25 "LAYING" "fBodyGyroMeanY" -0.946259639315069
26 "LAYING" "fBodyGyroMeanY" -0.983127999342105
27 "LAYING" "fBodyGyroMeanY" -0.986795837297297
28 "LAYING" "fBodyGyroMeanY" -0.9658244555
29 "LAYING" "fBodyGyroMeanY" -0.993696336521739
30 "LAYING" "fBodyGyroMeanY" -0.968170332428571
1 "SITTING" "fBodyGyroMeanY" -0.975838585319149
2 "SITTING" "fBodyGyroMeanY" -0.982100923695652
3 "SITTING" "fBodyGyroMeanY" -0.95617355
4 "SITTING" "fBodyGyroMeanY" -0.9675836478
5 "SITTING" "fBodyGyroMeanY" -0.955460359318182
6 "SITTING" "fBodyGyroMeanY" -0.943857393090909
7 "SITTING" "fBodyGyroMeanY" -0.956678065
8 "SITTING" "fBodyGyroMeanY" -0.97658989
9 "SITTING" "fBodyGyroMeanY" -0.9396930078
10 "SITTING" "fBodyGyroMeanY" -0.986179215555556
11 "SITTING" "fBodyGyroMeanY" -0.98263664490566
12 "SITTING" "fBodyGyroMeanY" -0.963725248823529
13 "SITTING" "fBodyGyroMeanY" -0.982456053877551
14 "SITTING" "fBodyGyroMeanY" -0.969806729814815
15 "SITTING" "fBodyGyroMeanY" -0.979201724745763
16 "SITTING" "fBodyGyroMeanY" -0.96679600173913
17 "SITTING" "fBodyGyroMeanY" -0.98879397953125
18 "SITTING" "fBodyGyroMeanY" -0.988702701403509
19 "SITTING" "fBodyGyroMeanY" -0.968188675753425
20 "SITTING" "fBodyGyroMeanY" -0.964643068787879
21 "SITTING" "fBodyGyroMeanY" -0.979830938
22 "SITTING" "fBodyGyroMeanY" -0.959161754193548
23 "SITTING" "fBodyGyroMeanY" -0.957920288823529
24 "SITTING" "fBodyGyroMeanY" -0.981200181176471
25 "SITTING" "fBodyGyroMeanY" -0.983827801076923
26 "SITTING" "fBodyGyroMeanY" -0.981740793333333
27 "SITTING" "fBodyGyroMeanY" -0.984141119142857
28 "SITTING" "fBodyGyroMeanY" -0.963117633611111
29 "SITTING" "fBodyGyroMeanY" -0.990329245333333
30 "SITTING" "fBodyGyroMeanY" -0.982005883387097
1 "STANDING" "fBodyGyroMeanY" -0.988984455849057
2 "STANDING" "fBodyGyroMeanY" -0.972576152962963
3 "STANDING" "fBodyGyroMeanY" -0.937711157213115
4 "STANDING" "fBodyGyroMeanY" -0.955992945178571
5 "STANDING" "fBodyGyroMeanY" -0.939373524464286
6 "STANDING" "fBodyGyroMeanY" -0.943273146140351
7 "STANDING" "fBodyGyroMeanY" -0.957548671320755
8 "STANDING" "fBodyGyroMeanY" -0.972595487037037
9 "STANDING" "fBodyGyroMeanY" -0.954514301555556
10 "STANDING" "fBodyGyroMeanY" -0.960323800909091
11 "STANDING" "fBodyGyroMeanY" -0.994025488297872
12 "STANDING" "fBodyGyroMeanY" -0.948251856721312
13 "STANDING" "fBodyGyroMeanY" -0.97291308
14 "STANDING" "fBodyGyroMeanY" -0.9508361945
15 "STANDING" "fBodyGyroMeanY" -0.975133868867925
16 "STANDING" "fBodyGyroMeanY" -0.983594244615385
17 "STANDING" "fBodyGyroMeanY" -0.987334041282051
18 "STANDING" "fBodyGyroMeanY" -0.983561159726027
19 "STANDING" "fBodyGyroMeanY" -0.975061671643836
20 "STANDING" "fBodyGyroMeanY" -0.91064914109589
21 "STANDING" "fBodyGyroMeanY" -0.960082591123596
22 "STANDING" "fBodyGyroMeanY" -0.97068244031746
23 "STANDING" "fBodyGyroMeanY" -0.952781164558824
24 "STANDING" "fBodyGyroMeanY" -0.970426493768116
25 "STANDING" "fBodyGyroMeanY" -0.97839988527027
26 "STANDING" "fBodyGyroMeanY" -0.98388591027027
27 "STANDING" "fBodyGyroMeanY" -0.983731873
28 "STANDING" "fBodyGyroMeanY" -0.948160785316456
29 "STANDING" "fBodyGyroMeanY" -0.991586674
30 "STANDING" "fBodyGyroMeanY" -0.945628836949153
1 "WALKING" "fBodyGyroMeanY" -0.103059416434737
2 "WALKING" "fBodyGyroMeanY" -0.55477211220339
3 "WALKING" "fBodyGyroMeanY" -0.561526265344828
4 "WALKING" "fBodyGyroMeanY" -0.688460056666667
5 "WALKING" "fBodyGyroMeanY" -0.513951718392857
6 "WALKING" "fBodyGyroMeanY" -0.341378429473684
7 "WALKING" "fBodyGyroMeanY" -0.151966687436842
8 "WALKING" "fBodyGyroMeanY" -0.259729692333333
9 "WALKING" "fBodyGyroMeanY" -0.436905860576923
10 "WALKING" "fBodyGyroMeanY" -0.345209034528302
11 "WALKING" "fBodyGyroMeanY" -0.593107398474576
12 "WALKING" "fBodyGyroMeanY" -0.4678863378
13 "WALKING" "fBodyGyroMeanY" -0.256213554508772
14 "WALKING" "fBodyGyroMeanY" -0.215894949525424
15 "WALKING" "fBodyGyroMeanY" -0.535422096111111
16 "WALKING" "fBodyGyroMeanY" -0.619731930392157
17 "WALKING" "fBodyGyroMeanY" -0.490166286557377
18 "WALKING" "fBodyGyroMeanY" -0.570898150714286
19 "WALKING" "fBodyGyroMeanY" -0.0973549846596154
20 "WALKING" "fBodyGyroMeanY" 0.0310145965868627
21 "WALKING" "fBodyGyroMeanY" -0.371744086730769
22 "WALKING" "fBodyGyroMeanY" -0.501176901956522
23 "WALKING" "fBodyGyroMeanY" 0.195569461920339
24 "WALKING" "fBodyGyroMeanY" -0.479841432931034
25 "WALKING" "fBodyGyroMeanY" -0.678750350135135
26 "WALKING" "fBodyGyroMeanY" -0.56182776559322
27 "WALKING" "fBodyGyroMeanY" -0.534724231403509
28 "WALKING" "fBodyGyroMeanY" -0.50468173962963
29 "WALKING" "fBodyGyroMeanY" -0.362232316226415
30 "WALKING" "fBodyGyroMeanY" -0.175900924040154
1 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.0557022524693878
2 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.361913824
3 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.542694164081633
4 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.717545840444444
5 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.382483075106383
6 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.130327465789583
7 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.21444307293617
8 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" 0.116090879026316
9 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.312512195452381
10 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.272495710342105
11 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.528254524130435
12 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.420631474130435
13 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.133828886725532
14 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" 0.0132082347333333
15 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.402332301666667
16 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.479512983617021
17 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.451126869347826
18 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.641527595090909
19 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" 0.147083143564103
20 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.138097945555556
21 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.308879866288889
22 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.525006840277778
23 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" 0.328817010088889
24 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.433475431818182
25 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.632916352241379
26 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.44312621
27 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.402132810611364
28 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.217100157608696
29 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.463125032083333
30 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.348065119677419
1 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.319474609056604
2 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.488086123958333
3 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.637293508305085
4 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.684310201538462
5 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.516609046808511
6 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.329653779629412
7 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.567920266470588
8 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.113162144460976
9 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.499159202857143
10 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.235858986212766
11 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.581167154444444
12 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.604711316153846
13 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.492176104727273
14 "WALKING_UPSTAIRS" "fBodyGyroMeanY" 0.118687692187963
15 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.517025245833333
16 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.642018064117647
17 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.521435415208333
18 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.649817266551724
19 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.2254218170275
20 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.162341385629412
21 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.446691581702128
22 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.523943751666667
23 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.290447408901961
24 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.546620981186441
25 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.618579913384615
26 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.617112539636364
27 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.594092579607843
28 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.522066500784314
29 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.39404534122449
30 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.366058433230769
1 "LAYING" "fBodyGyroMeanZ" -0.909302721
2 "LAYING" "fBodyGyroMeanZ" -0.9626718875
3 "LAYING" "fBodyGyroMeanZ" -0.962341960806452
4 "LAYING" "fBodyGyroMeanZ" -0.961479262592593
5 "LAYING" "fBodyGyroMeanZ" -0.963202948461538
6 "LAYING" "fBodyGyroMeanZ" -0.932636612807018
7 "LAYING" "fBodyGyroMeanZ" -0.956905310961538
8 "LAYING" "fBodyGyroMeanZ" -0.967461239074074
9 "LAYING" "fBodyGyroMeanZ" -0.9598150092
10 "LAYING" "fBodyGyroMeanZ" -0.969755777241379
11 "LAYING" "fBodyGyroMeanZ" -0.961434420701754
12 "LAYING" "fBodyGyroMeanZ" -0.9456732415
13 "LAYING" "fBodyGyroMeanZ" -0.969126880322581
14 "LAYING" "fBodyGyroMeanZ" -0.949107162941176
15 "LAYING" "fBodyGyroMeanZ" -0.958190099861111
16 "LAYING" "fBodyGyroMeanZ" -0.985957788
17 "LAYING" "fBodyGyroMeanZ" -0.976164852112676
18 "LAYING" "fBodyGyroMeanZ" -0.984999291538462
19 "LAYING" "fBodyGyroMeanZ" -0.97393233253012
20 "LAYING" "fBodyGyroMeanZ" -0.972278603529412
21 "LAYING" "fBodyGyroMeanZ" -0.980811216111111
22 "LAYING" "fBodyGyroMeanZ" -0.942570240416667
23 "LAYING" "fBodyGyroMeanZ" -0.984238807777778
24 "LAYING" "fBodyGyroMeanZ" -0.981093036111111
25 "LAYING" "fBodyGyroMeanZ" -0.924536860547945
26 "LAYING" "fBodyGyroMeanZ" -0.970171219605263
27 "LAYING" "fBodyGyroMeanZ" -0.979202019189189
28 "LAYING" "fBodyGyroMeanZ" -0.961164844875
29 "LAYING" "fBodyGyroMeanZ" -0.976184322608696
30 "LAYING" "fBodyGyroMeanZ" -0.967577361142857
1 "SITTING" "fBodyGyroMeanZ" -0.951315544468085
2 "SITTING" "fBodyGyroMeanZ" -0.959814822391304
3 "SITTING" "fBodyGyroMeanZ" -0.934967958846154
4 "SITTING" "fBodyGyroMeanZ" -0.9337768922
5 "SITTING" "fBodyGyroMeanZ" -0.938003425909091
6 "SITTING" "fBodyGyroMeanZ" -0.934764895454545
7 "SITTING" "fBodyGyroMeanZ" -0.9474199325
8 "SITTING" "fBodyGyroMeanZ" -0.961798676956522
9 "SITTING" "fBodyGyroMeanZ" -0.940312313
10 "SITTING" "fBodyGyroMeanZ" -0.96539546962963
11 "SITTING" "fBodyGyroMeanZ" -0.954453821132075
12 "SITTING" "fBodyGyroMeanZ" -0.955718183921569
13 "SITTING" "fBodyGyroMeanZ" -0.968384415510204
14 "SITTING" "fBodyGyroMeanZ" -0.957020858888889
15 "SITTING" "fBodyGyroMeanZ" -0.966731518305085
16 "SITTING" "fBodyGyroMeanZ" -0.960058264057971
17 "SITTING" "fBodyGyroMeanZ" -0.98161709828125
18 "SITTING" "fBodyGyroMeanZ" -0.983027386491228
19 "SITTING" "fBodyGyroMeanZ" -0.968235777945205
20 "SITTING" "fBodyGyroMeanZ" -0.950963363939394
21 "SITTING" "fBodyGyroMeanZ" -0.976839728941176
22 "SITTING" "fBodyGyroMeanZ" -0.948367052258065
23 "SITTING" "fBodyGyroMeanZ" -0.965428833529412
24 "SITTING" "fBodyGyroMeanZ" -0.974686891029412
25 "SITTING" "fBodyGyroMeanZ" -0.975805890153846
26 "SITTING" "fBodyGyroMeanZ" -0.970423693717949
27 "SITTING" "fBodyGyroMeanZ" -0.976848134285714
28 "SITTING" "fBodyGyroMeanZ" -0.954180279027778
29 "SITTING" "fBodyGyroMeanZ" -0.9739335945
30 "SITTING" "fBodyGyroMeanZ" -0.961177109516129
1 "STANDING" "fBodyGyroMeanZ" -0.980773122830189
2 "STANDING" "fBodyGyroMeanZ" -0.960627696111111
3 "STANDING" "fBodyGyroMeanZ" -0.916172537704918
4 "STANDING" "fBodyGyroMeanZ" -0.915280955357143
5 "STANDING" "fBodyGyroMeanZ" -0.907190836607143
6 "STANDING" "fBodyGyroMeanZ" -0.943239602105263
7 "STANDING" "fBodyGyroMeanZ" -0.957165056226415
8 "STANDING" "fBodyGyroMeanZ" -0.975512276666667
9 "STANDING" "fBodyGyroMeanZ" -0.941510336
10 "STANDING" "fBodyGyroMeanZ" -0.950915730909091
11 "STANDING" "fBodyGyroMeanZ" -0.980762968085106
12 "STANDING" "fBodyGyroMeanZ" -0.95260195295082
13 "STANDING" "fBodyGyroMeanZ" -0.974394378070175
14 "STANDING" "fBodyGyroMeanZ" -0.950999877833333
15 "STANDING" "fBodyGyroMeanZ" -0.96826485509434
16 "STANDING" "fBodyGyroMeanZ" -0.98363927
17 "STANDING" "fBodyGyroMeanZ" -0.985954978205128
18 "STANDING" "fBodyGyroMeanZ" -0.974294413013699
19 "STANDING" "fBodyGyroMeanZ" -0.965100636164384
20 "STANDING" "fBodyGyroMeanZ" -0.911409911643836
21 "STANDING" "fBodyGyroMeanZ" -0.959432562359551
22 "STANDING" "fBodyGyroMeanZ" -0.962327765238095
23 "STANDING" "fBodyGyroMeanZ" -0.967939565
24 "STANDING" "fBodyGyroMeanZ" -0.970133388405797
25 "STANDING" "fBodyGyroMeanZ" -0.970456862567568
26 "STANDING" "fBodyGyroMeanZ" -0.974459323783784
27 "STANDING" "fBodyGyroMeanZ" -0.980862493125
28 "STANDING" "fBodyGyroMeanZ" -0.926655192405063
29 "STANDING" "fBodyGyroMeanZ" -0.983654714461538
30 "STANDING" "fBodyGyroMeanZ" -0.937798124576271
1 "WALKING" "fBodyGyroMeanZ" -0.255940940315789
2 "WALKING" "fBodyGyroMeanZ" -0.396659907457627
3 "WALKING" "fBodyGyroMeanZ" -0.418126217413793
4 "WALKING" "fBodyGyroMeanZ" -0.601381129166667
5 "WALKING" "fBodyGyroMeanZ" -0.213127031035714
6 "WALKING" "fBodyGyroMeanZ" -0.203575458733333
7 "WALKING" "fBodyGyroMeanZ" -0.366733617894737
8 "WALKING" "fBodyGyroMeanZ" -0.132902199479167
9 "WALKING" "fBodyGyroMeanZ" -0.240222512134615
10 "WALKING" "fBodyGyroMeanZ" -0.108530029881132
11 "WALKING" "fBodyGyroMeanZ" -0.398293336610169
12 "WALKING" "fBodyGyroMeanZ" -0.31728248436
13 "WALKING" "fBodyGyroMeanZ" -0.276607954736842
14 "WALKING" "fBodyGyroMeanZ" -0.212925759152542
15 "WALKING" "fBodyGyroMeanZ" -0.461464065555556
16 "WALKING" "fBodyGyroMeanZ" -0.432885310980392
17 "WALKING" "fBodyGyroMeanZ" -0.398809217540984
18 "WALKING" "fBodyGyroMeanZ" -0.538152344821429
19 "WALKING" "fBodyGyroMeanZ" -0.01050470716
20 "WALKING" "fBodyGyroMeanZ" -0.108892495684314
21 "WALKING" "fBodyGyroMeanZ" -0.283262474865385
22 "WALKING" "fBodyGyroMeanZ" -0.083501182326087
23 "WALKING" "fBodyGyroMeanZ" -0.194970369294915
24 "WALKING" "fBodyGyroMeanZ" -0.39144792137931
25 "WALKING" "fBodyGyroMeanZ" -0.561322950945946
